id,description,md5,extended,sample,behavior,accuracy,foxdog,hexdigits,lorem,punctuation,zebra
75,reverse the order of words in the string then replace all spaces with exclamation points in the string,b7e41653a6ad8cca72d18dbd93cd64f1,True,0,Success,0.0,!god!yzal!a!revo!spmuj!xof!nworb!kciuq!ehT,FEDCBAfedcba9876543210,"?murobal!tse!di!mina!tillom!tnuresed!aiciffo!iuq!apluc!ni!tnus!,tnediorp!non!tatadipuc!taceacco!tnis!ruetpecxE!.rutairap!allun!taiguf!ue!erolod!mullic!esse!tilev!etatpulov!ni!tiredneherper!ni!rolod!eruri!etua!siuD!.tauqesnoc!odommoc!ae!xe!piuqila!tu!isin!sirobal!ocmallu!noitaticrexe!durtson!siuq!,mainev!minim!da!mine!tU!.auqila!angam!erolod!te!erobal!tu!tnudidicni!ropmet!domsuie!od!des!,tile!gnicsipida!rutetcesnoc!,tema!tis!rolod!muspi!meroL","~}|{`_^]\[@?>=<;:/.-,+*)('&%$#""!",!xev!sarbez!gnipmuj!tfad!ylkciuq!woH
75,reverse the order of words in the string then replace all spaces with exclamation points in the string,b7e41653a6ad8cca72d18dbd93cd64f1,False,0,Success,1.0,dog!!lazy!a!over!jumps!fox!brown!quick!The,0123456789abcdefABCDEF,"laborum?!est!id!anim!mollit!deserunt!officia!qui!culpa!in!sunt!proident,!non!cupidatat!occaecat!sint!Excepteur!pariatur.!nulla!fugiat!eu!dolore!cillum!esse!velit!voluptate!in!reprehenderit!in!dolor!irure!aute!Duis!consequat.!commodo!ea!ex!aliquip!ut!nisi!laboris!ullamco!exercitation!nostrud!quis!veniam,!minim!ad!enim!Ut!aliqua.!magna!dolore!et!labore!ut!incididunt!tempor!eiusmod!do!sed!elit,!adipiscing!consectetur!amet,!sit!dolor!ipsum!Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vex!!zebras!jumping!daft!quickly!How
76,reverse the order of words in the string then remove the first and last two characters of the string,74e1e7b34081dc933d0fc1749e471e86,True,0,Success,0.0,od yzal a revo spmuj xof nworb kciuq e,DCBAfedcba98765432,"urobal tse di mina tillom tnuresed aiciffo iuq apluc ni tnus ,tnediorp non tatadipuc taceacco tnis ruetpecxE .rutairap allun taiguf ue erolod mullic esse tilev etatpulov ni tiredneherper ni rolod eruri etua siuD .tauqesnoc odommoc ae xe piuqila tu isin sirobal ocmallu noitaticrexe durtson siuq ,mainev minim da mine tU .auqila angam erolod te erobal tu tnudidicni ropmet domsuie od des ,tile gnicsipida rutetcesnoc ,tema tis rolod muspi mer","|{`_^]\[@?>=<;:/.-,+*)('&%$#",ev sarbez gnipmuj tfad ylkciuq w
76,reverse the order of words in the string then remove the first and last two characters of the string,74e1e7b34081dc933d0fc1749e471e86,False,0,Success,0.0,dog! lazy a over jumps fox brown quick The,0123456789abcdefABCDEF,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat. commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vex! zebras jumping daft quickly How
77,reverse the order of words in the string then removes all vowels from the string,2cab8e3f1e11ebdc31e642175dc693e1,True,0,Success,0.0,,,,,
77,reverse the order of words in the string then removes all vowels from the string,2cab8e3f1e11ebdc31e642175dc693e1,False,0,Success,0.2,dog! lazy a over jumps fox brown quick The,0123456789abcdefABCDEF,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat. commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vex! zebras jumping daft quickly How
78,reverse the order of words in the string then remove every third character from the string,80fc1a85518eae112a29d0e9905c0c96,True,0,Success,0.0,,,,,
78,reverse the order of words in the string then remove every third character from the string,80fc1a85518eae112a29d0e9905c0c96,False,0,Success,0.0,dog! lazy a over jumps fox brown quick The,0123456789abcdefABCDEF,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat. commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vex! zebras jumping daft quickly How
79,"reverse the order of words in the string then drop the last half of the string, as computed by characters",9d281ec6cd1c718d3f9fc1cbe1435212,True,0,Success,0.0,!god yzal a revo spmu,FEDCBAfedcb,"?murobal tse di mina tillom tnuresed aiciffo iuq apluc ni tnus ,tnediorp non tatadipuc taceacco tnis ruetpecxE .rutairap allun taiguf ue erolod mullic esse tilev etatpulov ni tiredneherper ni rolod eruri etua siuD .tauqesn",~}|{`_^]\[@?>=<;,!xev sarbez gnipmu
79,"reverse the order of words in the string then drop the last half of the string, as computed by characters",9d281ec6cd1c718d3f9fc1cbe1435212,False,0,Success,0.0,dog! lazy a over,,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat.",,vex! zebras jumping
80,reverse the order of words in the string then replace spaces with triple spaces,d009aad3ce1c7f3345c4b12f974c4f46,True,0,Success,0.0,!god   yzal   a   revo   spmuj   xof   nworb   kciuq   ehT,FEDCBAfedcba9876543210,"?murobal   tse   di   mina   tillom   tnuresed   aiciffo   iuq   apluc   ni   tnus   ,tnediorp   non   tatadipuc   taceacco   tnis   ruetpecxE   .rutairap   allun   taiguf   ue   erolod   mullic   esse   tilev   etatpulov   ni   tiredneherper   ni   rolod   eruri   etua   siuD   .tauqesnoc   odommoc   ae   xe   piuqila   tu   isin   sirobal   ocmallu   noitaticrexe   durtson   siuq   ,mainev   minim   da   mine   tU   .auqila   angam   erolod   te   erobal   tu   tnudidicni   ropmet   domsuie   od   des   ,tile   gnicsipida   rutetcesnoc   ,tema   tis   rolod   muspi   meroL","~}|{`_^]\[@?>=<;:/.-,+*)('&%$#""!",!xev   sarbez   gnipmuj   tfad   ylkciuq   woH
80,reverse the order of words in the string then replace spaces with triple spaces,d009aad3ce1c7f3345c4b12f974c4f46,False,0,Success,1.0,dog!   lazy   a   over   jumps   fox   brown   quick   The,0123456789abcdefABCDEF,"laborum?   est   id   anim   mollit   deserunt   officia   qui   culpa   in   sunt   proident,   non   cupidatat   occaecat   sint   Excepteur   pariatur.   nulla   fugiat   eu   dolore   cillum   esse   velit   voluptate   in   reprehenderit   in   dolor   irure   aute   Duis   consequat.   commodo   ea   ex   aliquip   ut   nisi   laboris   ullamco   exercitation   nostrud   quis   veniam,   minim   ad   enim   Ut   aliqua.   magna   dolore   et   labore   ut   incididunt   tempor   eiusmod   do   sed   elit,   adipiscing   consectetur   amet,   sit   dolor   ipsum   Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vex!   zebras   jumping   daft   quickly   How
81,"reverse the order of words in the string then drop the first half of the string, as computed by number of words",fa3bc982052ae3750607b87fa0dd7a4d,True,0,Success,1.0,jumps fox brown quick The,0123456789abcdefABCDEF,"commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",daft quickly How
81,"reverse the order of words in the string then drop the first half of the string, as computed by number of words",fa3bc982052ae3750607b87fa0dd7a4d,False,0,Success,1.0,jumps fox brown quick The,0123456789abcdefABCDEF,"commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",daft quickly How
82,reverse the order of words in the string then add the word apples after every word in the string,d2ff74f8c5440a3bae2e432c1aa6347d,True,0,Success,0.0,,,,,
82,reverse the order of words in the string then add the word apples after every word in the string,d2ff74f8c5440a3bae2e432c1aa6347d,False,0,Success,0.4,dog! lazy a over jumps fox brown quick The apples,0123456789abcdefABCDEF apples,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat. commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",vex! zebras jumping daft quickly How apples
83,reverse the order of words in the string then make every other character in the string uppercase,e2e29845d86068a0f33132c024aac739,True,0,Success,0.0,EHt KCIUQ NWORB XOF SPMUJ REVO A YZAL !GOD,fedcbaFEDCBA9876543210,"MEROl MUSPI ROLOD TIS ,TEMA RUTETCESNOC GNICSIPIDA ,TILE DES OD DOMSUIE ROPMET TNUDIDICNI TU EROBAL TE EROLOD ANGAM .AUQILA Tu MINE DA MINIM ,MAINEV SIUQ DURTSON NOITATICREXE OCMALLU SIROBAL ISIN TU PIUQILA XE AE ODOMMOC .TAUQESNOC SIUd ETUA ERURI ROLOD NI TIREDNEHERPER NI ETATPULOV TILEV ESSE MULLIC EROLOD UE TAIGUF ALLUN .RUTAIRAP RUETPECXe TNIS TACEACCO TATADIPUC NON ,TNEDIORP TNUS NI APLUC IUQ AICIFFO TNURESED TILLOM MINA DI TSE ?MUROBAL","~}|{`_^]\[@?>=<;:/.-,+*)('&%$#""!",WOh YLKCIUQ TFAD GNIPMUJ SARBEZ !XEV
83,reverse the order of words in the string then make every other character in the string uppercase,e2e29845d86068a0f33132c024aac739,False,0,Success,0.2,dog! lazy a over jumps fox brown quick The,0123456789abcdefABCDEF,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat. commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vex! zebras jumping daft quickly How
84,"reverse the order of words in the string then delete all excamation points, question marks, and periods from the string",23f153e3a87cb3b460ce7981cfdf2f80,True,0,Success,0.0,,,,,
84,"reverse the order of words in the string then delete all excamation points, question marks, and periods from the string",23f153e3a87cb3b460ce7981cfdf2f80,False,0,Success,0.2,dog! lazy a over jumps fox brown quick The,0123456789abcdefABCDEF,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat. commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vex! zebras jumping daft quickly How
85,"drop the first half of the string, as computed by number of words then replace all spaces with exclamation points in the string",cf0cecc6be1f09d39205a79ab1cbf516,True,0,Success,0.0,,,,,
85,"drop the first half of the string, as computed by number of words then replace all spaces with exclamation points in the string",cf0cecc6be1f09d39205a79ab1cbf516,False,0,Success,1.0,jumps!over!a!lazy!dog!,0123456789abcdefABCDEF,"commodo!consequat.!Duis!aute!irure!dolor!in!reprehenderit!in!voluptate!velit!esse!cillum!dolore!eu!fugiat!nulla!pariatur.!Excepteur!sint!occaecat!cupidatat!non!proident,!sunt!in!culpa!qui!officia!deserunt!mollit!anim!id!est!laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",jumping!zebras!vex!
86,"drop the first half of the string, as computed by number of words then remove the first and last two characters of the string",12b11ca08c08e66fe41567d82fa93131,True,0,SyntaxError,0,,,,,
86,"drop the first half of the string, as computed by number of words then remove the first and last two characters of the string",12b11ca08c08e66fe41567d82fa93131,False,0,Success,1.0,mps over a lazy do,23456789abcdefABCD,"mmodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",mping zebras ve
87,"drop the first half of the string, as computed by number of words then removes all vowels from the string",d1509abaf0f62dc9e4acc8d4636e4fb1,True,0,SyntaxError,0,,,,,
87,"drop the first half of the string, as computed by number of words then removes all vowels from the string",d1509abaf0f62dc9e4acc8d4636e4fb1,False,0,Success,0.0,,,,,
88,"drop the first half of the string, as computed by number of words then remove every third character from the string",1dc1ebeaadf35bf79ff21e10544ee5da,True,0,Success,0.0,,,,,
88,"drop the first half of the string, as computed by number of words then remove every third character from the string",1dc1ebeaadf35bf79ff21e10544ee5da,False,0,Success,0.0,,,,,
89,"drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters",5c719eff23245cc4efa1a450cbd697d6,True,0,SyntaxError,0,,,,,
89,"drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters",5c719eff23245cc4efa1a450cbd697d6,False,0,Success,0.0,The quick brown fox jjumps over a lazy dog!,0123456789a0123456789abcdefABCDEF,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo ccommodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?","!""#$%&'()*+,-./:!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How quickly daft jjumping zebras vex!
90,"drop the first half of the string, as computed by number of words then replace spaces with triple spaces",70da6bc723ccc951ba7d490634ba26fc,True,0,Success,0.4,The quick brown fox jumps over a lazy dog!,0123456789abcdefABCDEF,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How quickly daft jumping zebras vex!
90,"drop the first half of the string, as computed by number of words then replace spaces with triple spaces",70da6bc723ccc951ba7d490634ba26fc,False,0,Success,1.0,jumps   over   a   lazy   dog!,0123456789abcdefABCDEF,"commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",jumping   zebras   vex!
91,"drop the first half of the string, as computed by number of words then reverse the order of words in the string",3cad08567b2c340a575597a24a418f49,True,0,Success,0.2,dog! lazy a over,,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat.",,vex! zebras jumping
91,"drop the first half of the string, as computed by number of words then reverse the order of words in the string",3cad08567b2c340a575597a24a418f49,False,0,Success,1.0,dog! lazy a over jumps,0123456789abcdefABCDEF,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequat. commodo","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vex! zebras jumping
92,"drop the first half of the string, as computed by number of words then add the word apples after every word in the string",347600febe508781d5c04e2e8bba749c,True,0,Success,0.0,applesjumps applesover applesa appleslazy applesdog!,apples0123456789abcdefABCDEF,"applescommodo applesconsequat. applesDuis applesaute applesirure applesdolor applesin applesreprehenderit applesin applesvoluptate applesvelit applesesse applescillum applesdolore appleseu applesfugiat applesnulla applespariatur. applesExcepteur applessint applesoccaecat applescupidatat applesnon applesproident, applessunt applesin applesculpa applesqui applesofficia applesdeserunt applesmollit applesanim applesid applesest appleslaborum?","apples!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",applesjumping appleszebras applesvex!
92,"drop the first half of the string, as computed by number of words then add the word apples after every word in the string",347600febe508781d5c04e2e8bba749c,False,0,Success,0.4,jumps over a lazy dog! apples,0123456789abcdefABCDEF apples,"commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum? apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",jumping zebras vex! apples
93,"drop the first half of the string, as computed by number of words then make every other character in the string uppercase",28fad220d73c25c1eec6ad70cfd7926c,True,0,TypeError,0,,,,,
93,"drop the first half of the string, as computed by number of words then make every other character in the string uppercase",28fad220d73c25c1eec6ad70cfd7926c,False,0,Success,0.2,JUMPS OVER A LAZY DOG!,0123456789ABCDEFabcdef,"COMMODO CONSEQUAT. dUIS AUTE IRURE DOLOR IN REPREHENDERIT IN VOLUPTATE VELIT ESSE CILLUM DOLORE EU FUGIAT NULLA PARIATUR. eXCEPTEUR SINT OCCAECAT CUPIDATAT NON PROIDENT, SUNT IN CULPA QUI OFFICIA DESERUNT MOLLIT ANIM ID EST LABORUM?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",JUMPING ZEBRAS VEX!
94,"drop the first half of the string, as computed by number of words then delete all excamation points, question marks, and periods from the string",f933d9a936ae7edf633694fef613c320,True,0,Success,0.2,jumps over a lazy dog!,0123456789abcdefABCDEF,"commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",jumping zebras vex!
94,"drop the first half of the string, as computed by number of words then delete all excamation points, question marks, and periods from the string",f933d9a936ae7edf633694fef613c320,False,0,Success,1.0,jumps over a lazy dog,0123456789abcdefABCDEF,"commodo consequat Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum","""#$%&'()*+,-/:;<=>@[\]^_`{|}~",jumping zebras vex
95,add the word apples after every word in the string then remove all instances of the letter e from the string,a7ebc74f8ce6c3f65e4329d83605d38e,True,0,Success,0.0,The apples quick apples brown apples fox apples jumps apples over apples a apples lazy apples dog!,0123456789abcdefABCDEF,"Lorem apples ipsum apples dolor apples sit apples amet, apples consectetur apples adipiscing apples elit, apples sed apples do apples eiusmod apples tempor apples incididunt apples ut apples labore apples et apples dolore apples magna apples aliqua. apples Ut apples enim apples ad apples minim apples veniam, apples quis apples nostrud apples exercitation apples ullamco apples laboris apples nisi apples ut apples aliquip apples ex apples ea apples commodo apples consequat. apples Duis apples aute apples irure apples dolor apples in apples reprehenderit apples in apples voluptate apples velit apples esse apples cillum apples dolore apples eu apples fugiat apples nulla apples pariatur. apples Excepteur apples sint apples occaecat apples cupidatat apples non apples proident, apples sunt apples in apples culpa apples qui apples officia apples deserunt apples mollit apples anim apples id apples est apples laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How apples quickly apples daft apples jumping apples zebras apples vex!
95,add the word apples after every word in the string then remove all instances of the letter e from the string,a7ebc74f8ce6c3f65e4329d83605d38e,False,0,Success,0.0,,,,,
96,add the word apples after every word in the string then replace all spaces with exclamation points in the string,7d24403a04017253dd549134a4fa6d15,True,0,Success,0.0,The apples!quick apples!brown apples!fox apples!jumps apples!over apples!a apples!lazy apples!dog apples!,0123456789abcdefABCDEF,"Lorem apples!ipsum apples!dolor apples!sit apples!amet, apples!consectetur apples!adipiscing apples!elit, apples!sed apples!do apples!eiusmod apples!tempor apples!incididunt apples!ut apples!labore apples!et apples!dolore apples!magna apples!aliqua. apples!Ut apples!enim apples!ad apples!minim apples!veniam, apples!quis apples!nostrud apples!exercitation apples!ullamco apples!laboris apples!nisi apples!ut apples!aliquip apples!ex apples!ea apples!commodo apples!consequat. apples!Duis apples!aute apples!irure apples!dolor apples!in apples!reprehenderit apples!in apples!voluptate apples!velit apples!esse apples!cillum apples!dolore apples!eu apples!fugiat apples!nulla apples!pariatur. apples!Excepteur apples!sint apples!occaecat apples!cupidatat apples!non apples!proident, apples!sunt apples!in apples!culpa apples!qui apples!officia apples!deserunt apples!mollit apples!anim apples!id apples!est apples!laborum?"," apples!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How apples!quickly apples!daft apples!jumping apples!zebras apples!vex apples!
96,add the word apples after every word in the string then replace all spaces with exclamation points in the string,7d24403a04017253dd549134a4fa6d15,False,0,Success,0.0,The apples!quick apples!brown apples!fox apples!jumps apples!over apples!a apples!lazy apples!dog! apples,0123456789abcdefABCDEF apples,"Lorem apples!ipsum apples!dolor apples!sit apples!amet, apples!consectetur apples!adipiscing apples!elit, apples!sed apples!do apples!eiusmod apples!tempor apples!incididunt apples!ut apples!labore apples!et apples!dolore apples!magna apples!aliqua. apples!Ut apples!enim apples!ad apples!minim apples!veniam, apples!quis apples!nostrud apples!exercitation apples!ullamco apples!laboris apples!nisi apples!ut apples!aliquip apples!ex apples!ea apples!commodo apples!consequat. apples!Duis apples!aute apples!irure apples!dolor apples!in apples!reprehenderit apples!in apples!voluptate apples!velit apples!esse apples!cillum apples!dolore apples!eu apples!fugiat apples!nulla apples!pariatur. apples!Excepteur apples!sint apples!occaecat apples!cupidatat apples!non apples!proident, apples!sunt apples!in apples!culpa apples!qui apples!officia apples!deserunt apples!mollit apples!anim apples!id apples!est apples!laborum? apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",How apples!quickly apples!daft apples!jumping apples!zebras apples!vex! apples
97,add the word apples after every word in the string then remove the first and last two characters of the string,b751537a6d11cbc8afceec46a826c634,True,0,Success,0.0,The quick brown fox jumps over a lazy dog! apples,0123456789abcdefABCDEF apples,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum? apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",How quickly daft jumping zebras vex! apples
97,add the word apples after every word in the string then remove the first and last two characters of the string,b751537a6d11cbc8afceec46a826c634,False,0,Success,1.0,e apples quick apples brown apples fox apples jumps apples over apples a apples lazy apples dog! appl,23456789abcdefABCDEF appl,"rem apples ipsum apples dolor apples sit apples amet, apples consectetur apples adipiscing apples elit, apples sed apples do apples eiusmod apples tempor apples incididunt apples ut apples labore apples et apples dolore apples magna apples aliqua. apples Ut apples enim apples ad apples minim apples veniam, apples quis apples nostrud apples exercitation apples ullamco apples laboris apples nisi apples ut apples aliquip apples ex apples ea apples commodo apples consequat. apples Duis apples aute apples irure apples dolor apples in apples reprehenderit apples in apples voluptate apples velit apples esse apples cillum apples dolore apples eu apples fugiat apples nulla apples pariatur. apples Excepteur apples sint apples occaecat apples cupidatat apples non apples proident, apples sunt apples in apples culpa apples qui apples officia apples deserunt apples mollit apples anim apples id apples est apples laborum? appl","#$%&'()*+,-./:;<=>?@[\]^_`{|}~ appl",w apples quickly apples daft apples jumping apples zebras apples vex! appl
98,add the word apples after every word in the string then removes all vowels from the string,0bb3d5d9cd9d52f32b496cc9284de556,True,0,Success,0.0,The apples quick apples brown apples fox apples jumps apples over apples a apples lazy apples dog! apples,0123456789abcdefABCDEF apples,"Lorem apples ipsum apples dolor apples sit apples amet, apples consectetur apples adipiscing apples elit, apples sed apples do apples eiusmod apples tempor apples incididunt apples ut apples labore apples et apples dolore apples magna apples aliqua. apples Ut apples enim apples ad apples minim apples veniam, apples quis apples nostrud apples exercitation apples ullamco apples laboris apples nisi apples ut apples aliquip apples ex apples ea apples commodo apples consequat. apples Duis apples aute apples irure apples dolor apples in apples reprehenderit apples in apples voluptate apples velit apples esse apples cillum apples dolore apples eu apples fugiat apples nulla apples pariatur. apples Excepteur apples sint apples occaecat apples cupidatat apples non apples proident, apples sunt apples in apples culpa apples qui apples officia apples deserunt apples mollit apples anim apples id apples est apples laborum? apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",How apples quickly apples daft apples jumping apples zebras apples vex! apples
98,add the word apples after every word in the string then removes all vowels from the string,0bb3d5d9cd9d52f32b496cc9284de556,False,0,Success,0.0,The apples quick apples brown apples fox apples jumps apples over apples a apples lazy apples dog! apples,0123456789abcdefABCDEF apples,"Lorem apples ipsum apples dolor apples sit apples amet, apples consectetur apples adipiscing apples elit, apples sed apples do apples eiusmod apples tempor apples incididunt apples ut apples labore apples et apples dolore apples magna apples aliqua. apples Ut apples enim apples ad apples minim apples veniam, apples quis apples nostrud apples exercitation apples ullamco apples laboris apples nisi apples ut apples aliquip apples ex apples ea apples commodo apples consequat. apples Duis apples aute apples irure apples dolor apples in apples reprehenderit apples in apples voluptate apples velit apples esse apples cillum apples dolore apples eu apples fugiat apples nulla apples pariatur. apples Excepteur apples sint apples occaecat apples cupidatat apples non apples proident, apples sunt apples in apples culpa apples qui apples officia apples deserunt apples mollit apples anim apples id apples est apples laborum? apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",How apples quickly apples daft apples jumping apples zebras apples vex! apples
99,add the word apples after every word in the string then remove every third character from the string,85025146fa53973a31d2c17411f88330,True,0,Success,0.0,The apples quick apples brown apples fox apples jumps apples over apples a apples lazy apples dog! apples,0123456789abcdefABCDEF apples,"Lorem apples ipsum apples dolor apples sit apples amet, apples consectetur apples adipiscing apples elit, apples sed apples do apples eiusmod apples tempor apples incididunt apples ut apples labore apples et apples dolore apples magna apples aliqua. apples Ut apples enim apples ad apples minim apples veniam, apples quis apples nostrud apples exercitation apples ullamco apples laboris apples nisi apples ut apples aliquip apples ex apples ea apples commodo apples consequat. apples Duis apples aute apples irure apples dolor apples in apples reprehenderit apples in apples voluptate apples velit apples esse apples cillum apples dolore apples eu apples fugiat apples nulla apples pariatur. apples Excepteur apples sint apples occaecat apples cupidatat apples non apples proident, apples sunt apples in apples culpa apples qui apples officia apples deserunt apples mollit apples anim apples id apples est apples laborum? apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",How apples quickly apples daft apples jumping apples zebras apples vex! apples
